Player_name,age,position,team name,games,games started,minutes,points,Field goals,2FG,3FG,FT,R.offensive,R.defensive,R.total,Assists,Steals,BLK,Turnover,Persona fouls,year played
Álex Abrines,23,SG,OKC,68,6,15.5,6.0,.393,.426,.381,.898,0.3,1.0,1.3,0.6,0.5,0.1,0.5,1.7,2017
Quincy Acy,26,PF,TOT,38,1,14.7,5.8,.412,.413,.411,.750,0.5,2.5,3.0,0.5,0.4,0.4,0.6,1.8,2017
Steven Adams,23,C,OKC,80,80,29.9,11.3,.571,.572,.000,.611,3.5,4.2,7.7,1.1,1.1,1.0,1.8,2.4,2017
Arron Afflalo,31,SG,SAC,61,45,25.9,8.4,.440,.457,.411,.892,0.1,1.9,2.0,1.3,0.3,0.1,0.7,1.7,2017
Alexis Ajinça,28,C,NOP,39,15,15.0,5.3,.500,.511,.000,.725,1.2,3.4,4.5,0.3,0.5,0.6,0.8,2.0,2017
Cole Aldrich,28,C,MIN,62,0,8.6,1.7,.523,.523,,.682,0.8,1.7,2.5,0.4,0.4,0.4,0.3,1.4,2017
LaMarcus Aldridge,31,PF,SAS,72,72,32.4,17.3,.477,.480,.411,.812,2.4,4.9,7.3,1.9,0.6,1.2,1.4,2.2,2017
Lavoy Allen,27,PF,IND,61,5,14.3,2.9,.458,.461,.000,.697,1.7,1.9,3.6,0.9,0.3,0.4,0.5,1.3,2017
Tony Allen,35,SG,MEM,71,66,27.0,9.1,.461,.479,.278,.615,2.3,3.2,5.5,1.4,1.6,0.4,1.4,2.5,2017
Al-Farouq Aminu,26,PF,POR,61,25,29.1,8.7,.393,.445,.330,.706,1.3,6.1,7.4,1.6,1.0,0.7,1.5,1.7,2017
Chris Andersen,38,C,CLE,12,0,9.5,2.3,.409,.474,.000,.714,0.8,1.8,2.6,0.4,0.4,0.6,0.4,1.7,2017
Alan Anderson,34,SF,LAC,30,0,10.3,2.9,.375,.444,.318,.750,0.1,0.7,0.8,0.4,0.1,0.0,0.2,1.2,2017
Justin Anderson,23,SF,TOT,75,10,16.4,7.1,.424,.522,.299,.791,0.9,2.3,3.3,0.9,0.5,0.3,0.9,1.5,2017
Kyle Anderson,23,SF,SAS,72,14,14.2,3.4,.445,.462,.375,.789,0.5,2.4,2.9,1.3,0.7,0.4,0.5,0.9,2017
Ryan Anderson,28,PF,HOU,72,72,29.4,13.6,.418,.446,.403,.860,1.6,3.0,4.6,0.9,0.4,0.2,0.8,2.0,2017
Giannis Antetokounmpo,22,SF,MIL,80,80,35.6,22.9,.521,.563,.272,.770,1.8,7.0,8.8,5.4,1.6,1.9,2.9,3.1,2017
Carmelo Anthony,32,SF,NYK,74,74,34.3,22.4,.433,.466,.359,.833,0.8,5.1,5.9,2.9,0.8,0.5,2.1,2.7,2017
Joel Anthony,34,C,SAS,19,0,6.4,1.3,.625,.625,,.625,0.4,1.2,1.6,0.2,0.1,0.3,0.2,0.6,2017
Trevor Ariza,31,SF,HOU,80,80,34.7,11.7,.409,.556,.344,.738,0.7,5.1,5.7,2.2,1.8,0.3,0.9,1.7,2017
Darrell Arthur,28,PF,DEN,41,7,15.6,6.4,.442,.429,.453,.864,0.6,2.1,2.7,1.0,0.5,0.5,0.9,1.9,2017
Ömer Aşık,30,C,NOP,31,19,15.5,2.7,.477,.477,,.590,1.5,3.7,5.3,0.5,0.2,0.3,0.5,1.6,2017
D.J. Augustin,29,PG,ORL,78,20,19.7,7.9,.377,.412,.347,.814,0.2,1.3,1.5,2.7,0.4,0.0,1.2,1.3,2017
Luke Babbitt,27,SF,MIA,68,55,15.7,4.8,.402,.366,.414,.733,0.2,1.9,2.1,0.5,0.3,0.2,0.4,1.7,2017
Ron Baker,23,SG,NYK,52,13,16.5,4.1,.378,.450,.267,.651,0.2,1.7,1.9,2.1,0.7,0.2,1.1,1.4,2017
Wade Baldwin,20,PG,MEM,33,1,12.3,3.2,.313,.355,.136,.838,0.3,1.1,1.4,1.8,0.5,0.2,1.2,1.2,2017
Leandro Barbosa,34,SG,PHO,67,0,14.4,6.3,.439,.466,.357,.889,0.2,1.3,1.6,1.2,0.5,0.1,0.7,1.2,2017
J.J. Barea,32,PG,DAL,35,6,22.0,10.9,.414,.456,.358,.863,0.3,2.1,2.4,5.5,0.4,0.0,1.8,0.9,2017
Harrison Barnes,24,PF,DAL,79,79,35.5,19.2,.468,.492,.351,.861,1.2,3.8,5.0,1.5,0.8,0.2,1.3,1.6,2017
Matt Barnes,36,SF,TOT,74,18,24.0,7.1,.391,.467,.331,.787,0.9,4.2,5.2,2.6,0.6,0.4,1.4,2.5,2017
Will Barton,26,SG,DEN,60,19,28.4,13.7,.443,.483,.370,.753,1.0,3.4,4.3,3.4,0.8,0.5,1.6,1.8,2017
Brandon Bass,31,PF,LAC,52,0,11.1,5.6,.575,.579,.333,.875,0.8,1.7,2.5,0.4,0.3,0.2,0.6,0.9,2017
Nicolas Batum,28,SG,CHO,77,77,34.0,15.1,.403,.453,.333,.856,0.6,5.6,6.2,5.9,1.1,0.4,2.5,1.4,2017
Jerryd Bayless,28,PG,PHI,3,1,23.7,11.0,.344,.333,.400,.900,1.0,3.0,4.0,4.3,0.0,0.0,3.0,1.3,2017
Aron Baynes,30,C,DET,75,2,15.5,4.9,.513,.513,,.840,1.5,3.0,4.4,0.4,0.2,0.5,0.7,2.2,2017
Kent Bazemore,27,SF,ATL,73,64,26.9,11.0,.409,.446,.346,.708,0.6,2.5,3.2,2.4,1.2,0.7,1.7,2.3,2017
Bradley Beal,23,SG,WAS,77,77,34.9,23.1,.482,.538,.404,.825,0.7,2.4,3.1,3.5,1.1,0.3,2.0,2.2,2017
Malik Beasley,20,SG,DEN,22,1,7.5,3.8,.452,.533,.321,.800,0.2,0.5,0.8,0.5,0.3,0.0,0.4,0.5,2017
Michael Beasley,28,PF,MIL,56,6,16.7,9.4,.532,.545,.419,.743,0.7,2.7,3.4,0.9,0.5,0.5,1.2,1.6,2017
Marco Belinelli,30,SG,CHO,74,0,24.0,10.5,.429,.488,.360,.893,0.2,2.2,2.4,2.0,0.6,0.1,0.9,1.2,2017
DeAndre' Bembry,22,SF,ATL,38,1,9.8,2.7,.480,.575,.056,.375,0.4,1.2,1.6,0.7,0.2,0.1,0.4,0.6,2017
Dragan Bender,19,PF,PHO,43,0,13.3,3.4,.354,.483,.277,.364,0.5,1.9,2.4,0.5,0.2,0.5,0.7,1.7,2017
Anthony Bennett,23,PF,BRK,23,1,11.5,5.0,.413,.568,.271,.722,1.1,2.3,3.4,0.5,0.2,0.1,0.5,0.8,2017
Ben Bentil,21,PF,DAL,3,0,3.3,0.0,.000,.000,.000,,0.0,0.7,0.7,0.0,0.0,0.0,0.3,0.3,2017
Dāvis Bertāns,24,PF,SAS,67,6,12.1,4.5,.440,.557,.399,.824,0.3,1.1,1.5,0.7,0.3,0.4,0.5,1.1,2017
Patrick Beverley,28,SG,HOU,67,67,30.7,9.5,.420,.463,.382,.768,1.4,4.4,5.9,4.2,1.5,0.4,1.5,3.3,2017
Bismack Biyombo,24,C,ORL,81,27,22.1,6.0,.528,.528,,.534,1.9,5.1,7.0,0.9,0.3,1.1,1.2,2.5,2017
Nemanja Bjelica,28,PF,MIN,65,1,18.3,6.2,.424,.531,.316,.738,0.9,2.9,3.8,1.2,0.6,0.3,0.9,2.4,2017
Tarik Black,25,C,LAL,67,16,16.3,5.7,.510,.510,.500,.752,2.1,3.0,5.1,0.6,0.4,0.7,0.9,2.6,2017
Eric Bledsoe,27,PG,PHO,66,66,33.0,21.1,.434,.477,.335,.847,0.8,4.1,4.8,6.3,1.4,0.5,3.4,2.5,2017
Bojan Bogdanović,27,SF,TOT,81,54,25.7,13.7,.445,.512,.367,.893,0.5,3.0,3.4,1.4,0.4,0.1,1.6,1.8,2017
Andrew Bogut,32,C,TOT,27,21,21.6,2.9,.469,.475,.000,.273,2.1,6.0,8.1,1.8,0.5,0.9,1.6,3.2,2017
Joel Bolomboy,23,PF,UTA,12,0,4.4,1.8,.563,.667,.250,.500,0.3,1.1,1.4,0.2,0.1,0.2,0.2,0.1,2017
Devin Booker,20,SG,PHO,78,78,35.0,22.1,.423,.447,.363,.832,0.6,2.6,3.2,3.4,0.9,0.3,3.1,3.1,2017
Trevor Booker,29,PF,BRK,71,43,24.7,10.0,.516,.546,.321,.673,2.0,6.0,8.0,1.9,1.1,0.4,1.8,2.1,2017
Avery Bradley,26,SG,BOS,55,55,33.4,16.3,.463,.504,.390,.731,1.2,4.9,6.1,2.2,1.2,0.2,1.6,2.6,2017
Corey Brewer,30,SF,TOT,82,11,15.6,4.5,.422,.522,.229,.735,0.4,1.6,2.0,1.2,0.7,0.2,0.7,1.6,2017
Malcolm Brogdon,24,SG,MIL,75,28,26.4,10.2,.457,.480,.404,.865,0.6,2.2,2.8,4.2,1.1,0.2,1.5,1.9,2017
Aaron Brooks,32,PG,IND,65,0,13.8,5.0,.403,.424,.375,.800,0.3,0.8,1.1,1.9,0.4,0.1,1.0,1.4,2017
Anthony Brown,24,SF,TOT,11,0,14.5,3.9,.360,.478,.259,,0.7,2.3,3.0,0.7,0.5,0.1,0.5,1.4,2017
Bobby Brown,32,PG,HOU,25,0,4.9,2.5,.383,.360,.400,1.000,0.0,0.2,0.2,0.6,0.0,0.0,0.2,0.2,2017
Jaylen Brown,20,SF,BOS,78,20,17.2,6.6,.454,.507,.341,.685,0.6,2.2,2.8,0.8,0.4,0.2,0.9,1.8,2017
Nicolás Brussino,23,SG,DAL,54,2,9.6,2.8,.369,.500,.305,.773,0.5,1.3,1.8,0.9,0.3,0.1,0.5,0.8,2017
Reggie Bullock,25,SF,DET,31,5,15.1,4.5,.422,.473,.384,.714,0.4,1.6,2.1,0.9,0.6,0.1,0.3,0.7,2017
Trey Burke,24,PG,WAS,57,0,12.3,5.0,.455,.459,.443,.759,0.1,0.7,0.8,1.8,0.2,0.1,0.8,0.9,2017
Alec Burks,25,SG,UTA,42,0,15.5,6.7,.399,.430,.329,.769,0.4,2.5,2.9,0.7,0.4,0.1,0.8,1.2,2017
Jimmy Butler,27,SF,CHI,76,75,37.0,23.9,.455,.477,.367,.865,1.7,4.5,6.2,5.5,1.9,0.4,2.1,1.5,2017
Bruno Caboclo,21,SF,TOR,9,0,4.4,1.6,.375,.400,.333,,0.6,0.6,1.1,0.4,0.2,0.1,0.2,0.4,2017
José Calderón,35,PG,TOT,41,13,13.1,3.4,.410,.500,.313,.917,0.4,1.4,1.8,2.1,0.3,0.0,1.0,0.9,2017
Kentavious Caldwell-Pope,23,SG,DET,76,75,33.3,13.8,.399,.442,.350,.832,0.7,2.5,3.3,2.5,1.2,0.2,1.1,1.6,2017
Isaiah Canaan,25,SG,CHI,39,0,15.2,4.6,.364,.481,.266,.909,0.2,1.1,1.3,0.9,0.6,0.0,0.5,0.9,2017
Clint Capela,22,C,HOU,65,59,23.9,12.6,.643,.643,,.531,2.7,5.4,8.1,1.0,0.5,1.2,1.3,2.8,2017
DeMarre Carroll,30,SF,TOR,72,72,26.1,8.9,.400,.483,.341,.761,0.9,2.9,3.8,1.0,1.1,0.4,0.8,2.0,2017
Vince Carter,40,SF,MEM,73,15,24.6,8.0,.394,.418,.378,.765,0.5,2.6,3.1,1.8,0.8,0.5,0.7,2.2,2017
Michael Carter-Williams,25,PG,CHI,45,19,18.8,6.6,.366,.401,.234,.753,0.5,2.9,3.4,2.5,0.8,0.5,1.5,2.3,2017
Omri Casspi,28,PF,TOT,36,2,17.9,5.2,.470,.512,.349,.586,0.8,2.4,3.1,1.0,0.6,0.1,0.8,1.4,2017
Willie Cauley-Stein,23,C,SAC,75,21,18.9,8.1,.530,.532,.000,.669,1.1,3.4,4.5,1.1,0.7,0.6,0.9,2.0,2017
Tyson Chandler,34,C,PHO,47,46,27.6,8.4,.671,.671,,.734,3.3,8.2,11.5,0.6,0.7,0.5,1.4,2.7,2017
Wilson Chandler,29,SF,DEN,71,33,30.9,15.7,.461,.527,.337,.727,1.5,5.0,6.5,2.0,0.7,0.4,1.6,2.4,2017
Marquese Chriss,19,PF,PHO,82,75,21.3,9.2,.449,.520,.321,.624,1.2,3.1,4.2,0.7,0.8,0.9,1.3,3.2,2017
Rakeem Christmas,25,PF,IND,29,0,7.6,2.0,.442,.442,,.724,0.9,1.0,1.9,0.1,0.1,0.2,0.3,1.3,2017
Semaj Christon,24,PG,OKC,64,1,15.2,2.9,.345,.406,.190,.548,0.3,1.1,1.4,2.0,0.4,0.1,0.7,1.2,2017
Ian Clark,25,SG,GSW,77,0,14.8,6.8,.487,.556,.374,.759,0.3,1.3,1.6,1.2,0.5,0.1,0.7,1.0,2017
Jordan Clarkson,24,SG,LAL,82,19,29.2,14.7,.445,.503,.329,.798,0.6,2.4,3.0,2.6,1.1,0.1,2.0,1.8,2017
Norris Cole,28,PG,OKC,13,0,9.6,3.3,.308,.333,.231,.800,0.0,0.8,0.8,1.1,0.6,0.0,0.5,1.4,2017
Darren Collison,29,PG,SAC,68,64,30.3,13.2,.476,.495,.417,.860,0.3,1.9,2.2,4.6,1.0,0.1,1.7,1.8,2017
Nick Collison,36,PF,OKC,20,0,6.4,1.7,.609,.636,.000,.625,0.5,1.1,1.6,0.6,0.1,0.1,0.2,0.9,2017
Mike Conley,29,PG,MEM,69,68,33.2,20.5,.460,.497,.408,.859,0.4,3.0,3.5,6.3,1.3,0.3,2.3,1.8,2017
Pat Connaughton,24,SG,POR,39,1,8.1,2.5,.514,.513,.515,.778,0.3,1.1,1.3,0.7,0.2,0.1,0.4,0.6,2017
Quinn Cook,23,PG,TOT,14,0,13.4,5.6,.500,.550,.423,.400,0.1,0.4,0.5,1.9,0.3,0.0,0.9,0.9,2017
DeMarcus Cousins,26,C,TOT,72,72,34.2,27.0,.452,.483,.361,.772,2.1,8.9,11.0,4.6,1.4,1.3,3.7,3.9,2017
Robert Covington,26,SF,PHI,67,67,31.6,12.9,.399,.484,.333,.822,1.4,5.1,6.5,1.5,1.9,1.0,2.0,3.0,2017
Allen Crabbe,24,SG,POR,79,7,28.5,10.7,.468,.490,.444,.847,0.2,2.6,2.9,1.2,0.7,0.3,0.8,2.2,2017
Jamal Crawford,36,SG,LAC,82,1,26.3,12.3,.413,.443,.360,.857,0.2,1.4,1.6,2.6,0.7,0.2,1.6,1.4,2017
Jordan Crawford,28,SG,NOP,19,0,23.3,14.1,.482,.553,.389,.769,0.2,1.6,1.8,3.0,0.6,0.1,1.3,1.6,2017
Jae Crowder,26,SF,BOS,72,72,32.4,13.9,.463,.540,.398,.811,0.7,5.1,5.8,2.2,1.0,0.3,1.1,2.2,2017
Dante Cunningham,29,PF,NOP,66,35,25.0,6.6,.485,.579,.392,.593,0.8,3.3,4.2,0.6,0.6,0.4,0.4,1.5,2017
Seth Curry,26,PG,DAL,70,42,29.0,12.8,.481,.528,.425,.850,0.4,2.2,2.6,2.7,1.1,0.1,1.3,1.8,2017
Stephen Curry,28,PG,GSW,79,79,33.4,25.3,.468,.537,.411,.898,0.8,3.7,4.5,6.6,1.8,0.2,3.0,2.3,2017
Troy Daniels,25,SG,MEM,67,3,17.7,8.2,.374,.336,.389,.796,0.3,1.2,1.5,0.7,0.3,0.1,0.7,1.3,2017
Anthony Davis,23,C,NOP,75,75,36.1,28.0,.505,.524,.299,.802,2.3,9.5,11.8,2.1,1.3,2.2,2.4,2.2,2017
Deyonta Davis,20,C,MEM,36,0,6.6,1.6,.511,.511,,.556,0.6,1.1,1.7,0.1,0.1,0.5,0.2,1.1,2017
Ed Davis,27,PF,POR,46,12,17.2,4.3,.528,.528,,.617,2.1,3.2,5.3,0.6,0.3,0.5,0.8,3.0,2017
Dewayne Dedmon,27,C,SAS,76,37,17.5,5.1,.622,.622,,.699,1.7,4.8,6.5,0.6,0.5,0.8,0.8,2.4,2017
Sam Dekker,22,PF,HOU,77,2,18.4,6.5,.473,.591,.321,.559,1.2,2.5,3.7,1.0,0.5,0.3,0.5,1.1,2017
Malcolm Delaney,27,PG,ATL,73,2,17.1,5.4,.374,.428,.236,.806,0.1,1.5,1.7,2.6,0.5,0.0,1.3,1.5,2017
Matthew Dellavedova,26,PG,MIL,76,54,26.1,7.6,.390,.404,.367,.854,0.3,1.6,1.9,4.7,0.7,0.0,1.8,2.0,2017
Luol Deng,31,SF,LAL,56,49,26.5,7.6,.387,.436,.309,.730,1.1,4.1,5.3,1.3,0.9,0.4,0.8,1.1,2017
DeMar DeRozan,27,SG,TOR,74,74,35.4,27.3,.467,.484,.266,.842,0.9,4.3,5.2,3.9,1.1,0.2,2.4,1.8,2017
Cheick Diallo,20,PF,NOP,17,0,11.7,5.1,.474,.474,,.714,1.4,2.9,4.3,0.2,0.2,0.4,0.4,1.0,2017
Boris Diaw,34,PF,UTA,73,33,17.6,4.6,.446,.512,.247,.743,0.6,1.5,2.2,2.3,0.2,0.1,1.2,1.1,2017
Gorgui Dieng,27,PF,MIN,82,82,32.4,10.0,.502,.511,.372,.814,2.3,5.6,7.9,1.9,1.1,1.2,1.3,3.1,2017
Spencer Dinwiddie,23,PG,BRK,59,18,22.6,7.3,.444,.478,.376,.792,0.5,2.3,2.8,3.1,0.7,0.4,1.1,2.0,2017
Toney Douglas,30,PG,MEM,24,0,16.4,4.9,.368,.480,.167,.828,0.5,2.0,2.5,2.3,0.8,0.2,0.9,2.1,2017
Goran Dragić,30,PG,MIA,73,73,33.7,20.3,.475,.499,.405,.790,0.8,3.0,3.8,5.8,1.2,0.2,2.9,2.7,2017
Andre Drummond,23,C,DET,81,81,29.7,13.6,.530,.532,.286,.386,4.3,9.5,13.8,1.1,1.5,1.1,1.9,2.9,2017
Jared Dudley,31,PF,PHO,64,7,21.3,6.8,.454,.559,.379,.662,0.5,3.0,3.5,1.9,0.7,0.3,1.1,2.4,2017
Mike Dunleavy,36,SF,TOT,53,2,15.9,5.2,.423,.465,.396,.800,0.3,1.8,2.2,0.9,0.3,0.1,0.5,1.3,2017
Kris Dunn,22,PG,MIN,78,7,17.1,3.8,.377,.404,.288,.610,0.3,1.8,2.1,2.4,1.0,0.5,1.1,2.3,2017
Kevin Durant,28,PF,GSW,62,62,33.4,25.1,.537,.608,.375,.875,0.6,7.6,8.3,4.8,1.1,1.6,2.2,1.9,2017
Jarell Eddie,25,SF,PHO,5,0,12.4,4.8,.316,.667,.250,.889,0.2,1.2,1.4,0.0,0.2,0.0,0.2,0.2,2017
Henry Ellenson,20,PF,DET,19,2,7.7,3.2,.359,.448,.286,.500,0.4,1.7,2.2,0.4,0.1,0.1,0.7,0.3,2017
Wayne Ellington,29,SG,MIA,62,13,24.2,10.5,.416,.509,.378,.860,0.3,1.8,2.1,1.1,0.6,0.1,0.5,1.1,2017
Monta Ellis,31,SG,IND,74,33,27.0,8.5,.443,.483,.319,.727,0.3,2.5,2.8,3.2,1.1,0.4,1.8,2.0,2017
Joel Embiid,22,C,PHI,31,31,25.4,20.2,.466,.495,.367,.783,2.0,5.9,7.8,2.1,0.9,2.5,3.8,3.6,2017
James Ennis III,26,SF,MEM,64,28,23.5,6.7,.455,.516,.372,.782,1.1,3.0,4.0,1.0,0.7,0.3,0.9,2.6,2017
Tyler Ennis,22,PG,TOT,53,2,11.1,4.3,.433,.457,.386,.840,0.2,0.7,0.8,1.6,0.5,0.0,0.8,1.1,2017
Tyreke Evans,27,SF,TOT,40,6,19.7,10.3,.405,.429,.356,.750,0.3,3.1,3.4,3.1,0.9,0.2,1.5,1.5,2017
Dante Exum,21,PG,UTA,66,26,18.6,6.2,.427,.519,.295,.795,0.5,1.5,2.0,1.7,0.3,0.2,1.2,2.2,2017
Kenneth Faried,27,PF,DEN,61,34,21.2,9.6,.548,.556,.000,.693,3.0,4.6,7.6,0.9,0.7,0.7,1.0,2.0,2017
Jordan Farmar,30,PG,SAC,2,0,17.5,6.0,.333,.000,.444,,0.5,1.0,1.5,4.5,1.0,0.0,1.5,0.5,2017
Derrick Favors,25,PF,UTA,50,39,23.7,9.5,.487,.491,.300,.615,1.8,4.3,6.1,1.1,0.9,0.8,1.2,2.1,2017
Kay Felder,21,PG,CLE,42,0,9.2,4.0,.392,.404,.318,.714,0.1,0.9,1.0,1.4,0.4,0.2,0.7,0.9,2017
Cristiano Felício,24,C,CHI,66,0,15.8,4.8,.579,.579,,.645,1.9,2.8,4.7,0.6,0.4,0.3,0.5,1.7,2017
Raymond Felton,32,PG,LAC,80,11,21.3,6.7,.430,.473,.319,.781,0.4,2.3,2.7,2.4,0.8,0.3,1.0,1.6,2017
Yogi Ferrell,23,PG,TOT,46,29,26.0,10.0,.406,.422,.386,.831,0.4,2.0,2.4,3.7,0.9,0.2,1.5,2.0,2017
Dorian Finney-Smith,23,PF,DAL,81,35,20.3,4.3,.372,.479,.293,.754,0.7,2.1,2.7,0.8,0.6,0.3,0.6,1.5,2017
Bryn Forbes,23,SG,SAS,36,0,7.9,2.6,.364,.413,.321,.833,0.1,0.6,0.6,0.6,0.0,0.0,0.3,0.6,2017
Evan Fournier,24,SG,ORL,68,66,32.9,17.2,.439,.491,.356,.805,0.6,2.4,3.1,3.0,1.0,0.1,2.1,2.6,2017
Randy Foye,33,SG,BRK,69,40,18.6,5.2,.363,.418,.330,.857,0.1,2.1,2.2,2.0,0.5,0.1,1.2,1.4,2017
Tim Frazier,26,PG,NOP,65,35,23.5,7.1,.403,.446,.313,.760,0.5,2.1,2.7,5.2,0.9,0.1,1.6,2.0,2017
Enes Freedom,24,C,OKC,72,0,21.3,14.3,.545,.568,.132,.786,2.7,4.0,6.7,0.9,0.4,0.5,1.7,2.1,2017
Channing Frye,33,C,CLE,74,15,18.9,9.1,.458,.546,.409,.851,0.5,3.4,3.9,0.6,0.4,0.5,0.7,1.9,2017
Danilo Gallinari,28,SF,DEN,63,63,33.9,18.2,.447,.491,.389,.902,0.6,4.5,5.2,2.1,0.6,0.2,1.3,1.5,2017
Langston Galloway,25,PG,TOT,74,2,20.2,7.9,.380,.367,.390,.797,0.4,1.7,2.1,1.3,0.6,0.1,0.6,1.3,2017
Patricio Garino,23,SG,ORL,5,0,8.6,0.0,.000,.000,.000,,0.2,1.2,1.4,0.0,0.0,0.0,0.6,0.8,2017
Marc Gasol,32,C,MEM,74,74,34.2,19.5,.459,.480,.388,.837,0.8,5.5,6.3,4.6,0.9,1.3,2.2,2.3,2017
Pau Gasol,36,C,SAS,64,39,25.4,12.4,.502,.494,.538,.707,1.7,6.2,7.8,2.3,0.4,1.1,1.3,1.7,2017
Rudy Gay,30,SF,SAC,30,30,33.8,18.7,.455,.483,.372,.855,1.2,5.2,6.3,2.8,1.5,0.9,2.5,2.6,2017
Michael Gbinije,24,SG,DET,9,0,3.6,0.4,.100,.167,.000,1.000,0.2,0.1,0.3,0.2,0.0,0.0,0.0,0.2,2017
Alonzo Gee,29,SF,DEN,13,0,6.8,0.8,.214,.273,.000,.556,0.3,0.8,1.2,0.5,0.4,0.1,0.3,1.1,2017
Paul George,26,SF,IND,75,75,35.9,23.7,.461,.501,.393,.898,0.8,5.8,6.6,3.3,1.6,0.4,2.9,2.7,2017
Marcus Georges-Hunt,22,SG,ORL,5,0,9.6,2.8,.286,.200,.500,.900,0.2,1.6,1.8,0.6,0.2,0.0,0.4,1.0,2017
Jonathan Gibson,29,PG,DAL,17,0,13.6,6.2,.368,.400,.333,.724,0.1,1.2,1.3,1.5,0.5,0.0,1.2,1.2,2017
Taj Gibson,31,PF,TOT,78,71,25.5,10.8,.515,.520,.231,.715,2.0,4.2,6.2,0.9,0.5,0.8,1.3,2.1,2017
Manu Ginóbili*,39,SG,SAS,69,0,18.7,7.5,.390,.387,.392,.804,0.4,1.9,2.3,2.7,1.2,0.2,1.4,1.7,2017
Rudy Gobert,24,C,UTA,81,81,33.9,14.0,.661,.662,.000,.653,3.9,8.9,12.8,1.2,0.6,2.6,1.8,3.0,2017
Archie Goodwin,22,SG,TOT,15,0,14.3,7.3,.545,.608,.333,.786,0.5,1.4,1.9,1.6,0.3,0.3,0.9,0.5,2017
Aaron Gordon,21,SF,ORL,80,72,28.7,12.7,.454,.528,.288,.719,1.5,3.6,5.1,1.9,0.8,0.5,1.1,2.2,2017
Eric Gordon,28,SG,HOU,75,15,31.0,16.2,.406,.468,.372,.840,0.4,2.3,2.7,2.5,0.6,0.5,1.6,2.0,2017
Marcin Gortat,32,C,WAS,82,82,31.2,10.8,.579,.580,.000,.648,2.9,7.5,10.4,1.5,0.5,0.7,1.5,2.6,2017
